GEO_ID,brackets,count,data_type
60750254012,6th grade,6,Education
60750254012,7th grade,0,Education
60750254012,8th grade,0,Education
60750254012,9th grade,0,Education
60750254012,10th grade,0,Education
60750254012,11th grade,13,Education
60750254012,"12th grade, no diploma",6,Education
60750254012,High school graduate (or equivalent),58,Education
60750254012,GED or alternative,0,Education
60750254012,"Some college, less than 1 year",0,Education
60750254012,"Some college, 1 or more years, no degree",88,Education
60750254012,Associate's degree,19,Education
60750254012,Bachelor's degree,347,Education
60750254012,Master's degree,253,Education
60750254012,Professional school degree,113,Education
60750254012,Doctorate degree,49,Education
60750264022,No schooling completed,15,Education
60750264022,Nursery school,0,Education
60750264022,Kindergarten,0,Education
60750264022,1st grade,0,Education
60750264022,2nd grade,0,Education
60750264022,3rd grade,0,Education
60750264022,4th grade,0,Education
60750264022,5th grade,82,Education
60750264022,6th grade,34,Education
60750264022,7th grade,18,Education
60750264022,8th grade,62,Education
60750264022,9th grade,10,Education
60750264022,10th grade,13,Education
60750264022,11th grade,0,Education
60750264022,"12th grade, no diploma",35,Education
60750264022,High school graduate (or equivalent),473,Education
60750264022,GED or alternative,17,Education
60750264022,"Some college, less than 1 year",25,Education
60750264022,"Some college, 1 or more years, no degree",91,Education
60750264022,Associate's degree,44,Education
60750264022,Bachelor's degree,333,Education
60750264022,Master's degree,89,Education
60750264022,Professional school degree,8,Education
60750264022,Doctorate degree,8,Education
60750311002,No schooling completed,0,Education
60750311002,Nursery school,0,Education
60750311002,Kindergarten,0,Education
60750311002,1st grade,0,Education
60750311002,2nd grade,0,Education
60750311002,3rd grade,0,Education
60750311002,4th grade,0,Education
60750311002,5th grade,16,Education
60750311002,6th grade,0,Education
60750311002,7th grade,0,Education
60750311002,8th grade,15,Education
60750311002,9th grade,0,Education
60750311002,10th grade,0,Education
60750311002,11th grade,0,Education
60750311002,"12th grade, no diploma",0,Education
60750311002,High school graduate (or equivalent),116,Education
60750311002,GED or alternative,61,Education
60750311002,"Some college, less than 1 year",0,Education
60750311002,"Some college, 1 or more years, no degree",174,Education
60750311002,Associate's degree,67,Education
60750311002,Bachelor's degree,384,Education
60750311002,Master's degree,167,Education
60750311002,Professional school degree,20,Education
60750311002,Doctorate degree,11,Education
60750122041,No schooling completed,0,Education
60750122041,Nursery school,0,Education
60750122041,Kindergarten,0,Education
60750122041,1st grade,0,Education
60750122041,2nd grade,0,Education
60750122041,3rd grade,0,Education
60750122041,4th grade,0,Education
60750122041,5th grade,0,Education
60750122041,6th grade,0,Education
60750122041,7th grade,0,Education
60750122041,8th grade,0,Education
60750122041,9th grade,0,Education
60750122041,10th grade,12,Education
60750122041,11th grade,0,Education
60750122041,"12th grade, no diploma",0,Education
60750122041,High school graduate (or equivalent),27,Education
60750122041,GED or alternative,0,Education
60750122041,"Some college, less than 1 year",0,Education
60750122041,"Some college, 1 or more years, no degree",213,Education
60750122041,Associate's degree,21,Education
60750122041,Bachelor's degree,103,Education
60750122041,Master's degree,78,Education
60750122041,Professional school degree,54,Education
60750122041,Doctorate degree,19,Education
60750130012,No schooling completed,0,Education
60750130012,Nursery school,0,Education
60750130012,Kindergarten,0,Education
60750130012,1st grade,0,Education
60750130012,2nd grade,0,Education
60750130012,3rd grade,0,Education
60750130012,4th grade,0,Education
60750130012,5th grade,0,Education
60750130012,6th grade,0,Education
60750130012,7th grade,0,Education
60750130012,8th grade,0,Education
60750130012,9th grade,0,Education
60750130012,10th grade,0,Education
60750130012,11th grade,0,Education
60750130012,"12th grade, no diploma",0,Education
60750130012,High school graduate (or equivalent),11,Education
60750130012,GED or alternative,7,Education
60750130012,"Some college, less than 1 year",0,Education
60750130012,"Some college, 1 or more years, no degree",13,Education
60750130012,Associate's degree,63,Education
60750130012,Bachelor's degree,413,Education
60750130012,Master's degree,62,Education
60750130012,Professional school degree,71,Education
60750130012,Doctorate degree,0,Education
60750201022,No schooling completed,72,Education
60750201022,Nursery school,0,Education
60750201022,Kindergarten,0,Education
60750201022,1st grade,0,Education
60750201022,2nd grade,0,Education
60750201022,3rd grade,0,Education
60750201022,4th grade,0,Education
60750201022,5th grade,0,Education
60750201022,6th grade,35,Education
60750201022,7th grade,0,Education
60750201022,8th grade,0,Education
60750201022,9th grade,26,Education
60750201022,10th grade,25,Education
60750201022,11th grade,0,Education
60750201022,"12th grade, no diploma",69,Education
60750201022,High school graduate (or equivalent),23,Education
60750201022,GED or alternative,27,Education
60750201022,"Some college, less than 1 year",35,Education
60750201022,"Some college, 1 or more years, no degree",131,Education
60750201022,Associate's degree,53,Education
60750201022,Bachelor's degree,459,Education
60750201022,Master's degree,336,Education
60750201022,Professional school degree,0,Education
60750201022,Doctorate degree,0,Education
60750303013,No schooling completed,0,Education
60750303013,Nursery school,0,Education
60750303013,Kindergarten,0,Education
60750303013,1st grade,0,Education
60750303013,2nd grade,0,Education
60750303013,3rd grade,0,Education
60750303013,4th grade,0,Education
60750303013,5th grade,0,Education
60750303013,6th grade,0,Education
60750303013,7th grade,0,Education
60750303013,8th grade,0,Education
60750303013,9th grade,4,Education
60750303013,10th grade,0,Education
60750303013,11th grade,14,Education
60750303013,"12th grade, no diploma",0,Education
60750303013,High school graduate (or equivalent),134,Education
60750303013,GED or alternative,8,Education
60750303013,"Some college, less than 1 year",55,Education
60750303013,"Some college, 1 or more years, no degree",62,Education
60750303013,Associate's degree,50,Education
60750303013,Bachelor's degree,750,Education
60750303013,Master's degree,399,Education
60750303013,Professional school degree,147,Education
60750303013,Doctorate degree,103,Education
60750329023,No schooling completed,9,Education
60750329023,Nursery school,0,Education
60750329023,Kindergarten,0,Education
60750329023,1st grade,0,Education
60750329023,2nd grade,0,Education
60750329023,3rd grade,0,Education
60750329023,4th grade,0,Education
60750329023,5th grade,8,Education
60750329023,6th grade,13,Education
60750329023,7th grade,0,Education
60750329023,8th grade,9,Education
60750329023,9th grade,10,Education
60750329023,10th grade,0,Education
60750329023,11th grade,0,Education
60750329023,"12th grade, no diploma",40,Education
60750329023,High school graduate (or equivalent),154,Education
60750329023,GED or alternative,136,Education
60750329023,"Some college, less than 1 year",34,Education
60750329023,"Some college, 1 or more years, no degree",41,Education
60750329023,Associate's degree,45,Education
60750329023,Bachelor's degree,290,Education
60750329023,Master's degree,30,Education
60750329023,Professional school degree,10,Education
60750329023,Doctorate degree,7,Education
60750107022,No schooling completed,4,Education
60750107022,Nursery school,0,Education
60750107022,Kindergarten,0,Education
60750107022,1st grade,0,Education
60750107022,2nd grade,0,Education
60750107022,3rd grade,0,Education
60750107022,4th grade,0,Education
60750107022,5th grade,37,Education
60750107022,6th grade,8,Education
60750107022,7th grade,0,Education
60750107022,8th grade,0,Education
60750107022,9th grade,0,Education
60750107022,10th grade,0,Education
60750107022,11th grade,0,Education
60750107022,"12th grade, no diploma",27,Education
60750107022,High school graduate (or equivalent),114,Education
60750107022,GED or alternative,0,Education
60750107022,"Some college, less than 1 year",17,Education
60750107022,"Some college, 1 or more years, no degree",0,Education
60750107022,Associate's degree,10,Education
60750107022,Bachelor's degree,225,Education
60750107022,Master's degree,53,Education
60750107022,Professional school degree,8,Education
60750107022,Doctorate degree,22,Education
60750159003,No schooling completed,0,Education
60750159003,Nursery school,0,Education
60750159003,Kindergarten,0,Education
60750159003,1st grade,0,Education
60750159003,2nd grade,0,Education
60750159003,3rd grade,0,Education
60750159003,4th grade,0,Education
60750159003,5th grade,0,Education
60750159003,6th grade,0,Education
60750159003,7th grade,0,Education
60750159003,8th grade,0,Education
60750159003,9th grade,0,Education
60750159003,10th grade,0,Education
60750159003,11th grade,0,Education
60750159003,"12th grade, no diploma",0,Education
60750159003,High school graduate (or equivalent),96,Education
60750159003,GED or alternative,0,Education
60750159003,"Some college, less than 1 year",0,Education
60750159003,"Some college, 1 or more years, no degree",52,Education
60750159003,Associate's degree,25,Education
60750159003,Bachelor's degree,266,Education
60750159003,Master's degree,166,Education
60750159003,Professional school degree,0,Education
60750159003,Doctorate degree,20,Education
60750171013,No schooling completed,0,Education
60750171013,Nursery school,0,Education
60750171013,Kindergarten,0,Education
60750171013,1st grade,0,Education
60750171013,2nd grade,0,Education
60750171013,3rd grade,0,Education
60750171013,4th grade,0,Education
60750171013,5th grade,0,Education
60750171013,6th grade,0,Education
60750171013,7th grade,0,Education
60750171013,8th grade,32,Education
60750171013,9th grade,0,Education
60750171013,10th grade,32,Education
60750171013,11th grade,0,Education
60750171013,"12th grade, no diploma",0,Education
60750171013,High school graduate (or equivalent),19,Education
60750171013,GED or alternative,25,Education
60750171013,"Some college, less than 1 year",20,Education
60750171013,"Some college, 1 or more years, no degree",54,Education
60750171013,Associate's degree,60,Education
60750171013,Bachelor's degree,418,Education
60750171013,Master's degree,240,Education
60750171013,Professional school degree,127,Education
60750171013,Doctorate degree,14,Education
60750178042,No schooling completed,48,Education
60750178042,Nursery school,0,Education
60750178042,Kindergarten,0,Education
60750178042,1st grade,0,Education
60750178042,2nd grade,0,Education
60750178042,3rd grade,0,Education
60750178042,4th grade,0,Education
60750178042,5th grade,0,Education
60750178042,6th grade,25,Education
60750178042,7th grade,0,Education
60750178042,8th grade,0,Education
60750178042,9th grade,0,Education
60750178042,10th grade,15,Education
60750178042,11th grade,0,Education
60750178042,"12th grade, no diploma",0,Education
60750178042,High school graduate (or equivalent),73,Education
60750178042,GED or alternative,26,Education
60750178042,"Some college, less than 1 year",0,Education
60750178042,"Some college, 1 or more years, no degree",103,Education
60750178042,Associate's degree,62,Education
60750178042,Bachelor's degree,337,Education
60750178042,Master's degree,259,Education
60750178042,Professional school degree,0,Education
60750178042,Doctorate degree,0,Education
60750263033,No schooling completed,36,Education
60750263033,Nursery school,0,Education
60750263033,Kindergarten,0,Education
60750263033,1st grade,0,Education
60750263033,2nd grade,0,Education
60750263033,3rd grade,34,Education
60750263033,4th grade,0,Education
60750263033,5th grade,0,Education
60750263033,6th grade,0,Education
60750263033,7th grade,0,Education
60750263033,8th grade,0,Education
60750263033,9th grade,68,Education
60750263033,10th grade,0,Education
60750263033,11th grade,20,Education
60750263033,"12th grade, no diploma",56,Education
60750263033,High school graduate (or equivalent),141,Education
60750263033,GED or alternative,0,Education
60750263033,"Some college, less than 1 year",41,Education
60750263033,"Some college, 1 or more years, no degree",134,Education
60750263033,Associate's degree,183,Education
60750263033,Bachelor's degree,198,Education
60750263033,Master's degree,24,Education
60750263033,Professional school degree,8,Education
60750263033,Doctorate degree,0,Education
60750479033,No schooling completed,63,Education
60750479033,Nursery school,0,Education
60750479033,Kindergarten,0,Education
60750479033,1st grade,0,Education
60750479033,2nd grade,0,Education
60750479033,3rd grade,0,Education
60750479033,4th grade,0,Education
60750479033,5th grade,0,Education
60750479033,6th grade,0,Education
60750479033,7th grade,0,Education
60750479033,8th grade,0,Education
60750479033,9th grade,0,Education
60750479033,10th grade,0,Education
60750479033,11th grade,0,Education
60750479033,"12th grade, no diploma",0,Education
60750479033,High school graduate (or equivalent),126,Education
60750479033,GED or alternative,0,Education
60750479033,"Some college, less than 1 year",0,Education
60750479033,"Some college, 1 or more years, no degree",71,Education
60750479033,Associate's degree,44,Education
60750479033,Bachelor's degree,352,Education
60750479033,Master's degree,112,Education
60750479033,Professional school degree,61,Education
60750479033,Doctorate degree,25,Education
60750129011,No schooling completed,0,Education
60750129011,Nursery school,0,Education
60750129011,Kindergarten,0,Education
60750129011,1st grade,0,Education
60750129011,2nd grade,0,Education
60750129011,3rd grade,0,Education
60750129011,4th grade,0,Education
60750129011,5th grade,0,Education
60750129011,6th grade,7,Education
60750129011,7th grade,0,Education
60750129011,8th grade,0,Education
60750129011,9th grade,0,Education
60750129011,10th grade,0,Education
60750129011,11th grade,0,Education
60750129011,"12th grade, no diploma",0,Education
60750129011,High school graduate (or equivalent),0,Education
60750129011,GED or alternative,0,Education
60750129011,"Some college, less than 1 year",11,Education
60750129011,"Some college, 1 or more years, no degree",17,Education
60750129011,Associate's degree,27,Education
60750129011,Bachelor's degree,633,Education
60750129011,Master's degree,190,Education
60750129011,Professional school degree,94,Education
60750129011,Doctorate degree,18,Education
60750207021,No schooling completed,0,Education
60750207021,Nursery school,0,Education
60750207021,Kindergarten,0,Education
60750207021,1st grade,0,Education
60750207021,2nd grade,0,Education
60750207021,3rd grade,0,Education
60750207021,4th grade,24,Education
60750207021,5th grade,0,Education
60750207021,6th grade,0,Education
60750207021,7th grade,0,Education
60750207021,8th grade,0,Education
60750207021,9th grade,37,Education
60750207021,10th grade,10,Education
60750207021,11th grade,0,Education
60750207021,"12th grade, no diploma",38,Education
60750207021,High school graduate (or equivalent),104,Education
60750207021,GED or alternative,0,Education
60750207021,"Some college, less than 1 year",0,Education
60750207021,"Some college, 1 or more years, no degree",95,Education
60750207021,Associate's degree,46,Education
60750207021,Bachelor's degree,310,Education
60750207021,Master's degree,229,Education
60750207021,Professional school degree,31,Education
60750207021,Doctorate degree,84,Education
60750263011,No schooling completed,30,Education
60750263011,Nursery school,0,Education
60750263011,Kindergarten,0,Education
60750263011,1st grade,0,Education
60750263011,2nd grade,13,Education
60750263011,3rd grade,0,Education
60750263011,4th grade,0,Education
60750263011,5th grade,33,Education
60750263011,6th grade,0,Education
60750263011,7th grade,0,Education
60750263011,8th grade,13,Education
60750263011,9th grade,0,Education
60750263011,10th grade,0,Education
60750263011,11th grade,0,Education
60750263011,"12th grade, no diploma",17,Education
60750263011,High school graduate (or equivalent),104,Education
60750263011,GED or alternative,69,Education
60750263011,"Some college, less than 1 year",37,Education
60750263011,"Some college, 1 or more years, no degree",381,Education
60750263011,Associate's degree,46,Education
60750263011,Bachelor's degree,190,Education
60750263011,Master's degree,14,Education
60750263011,Professional school degree,9,Education
60750263011,Doctorate degree,21,Education
60750311003,No schooling completed,69,Education
60750311003,Nursery school,0,Education
60750311003,Kindergarten,0,Education
60750311003,1st grade,0,Education
60750311003,2nd grade,0,Education
60750311003,3rd grade,0,Education
60750311003,4th grade,0,Education
60750311003,5th grade,0,Education
60750311003,6th grade,0,Education
60750311003,7th grade,20,Education
60750311003,8th grade,0,Education
60750311003,9th grade,15,Education
60750311003,10th grade,0,Education
60750311003,11th grade,40,Education
60750311003,"12th grade, no diploma",0,Education
60750311003,High school graduate (or equivalent),83,Education
60750311003,GED or alternative,0,Education
60750311003,"Some college, less than 1 year",0,Education
60750311003,"Some college, 1 or more years, no degree",77,Education
60750311003,Associate's degree,0,Education
60750311003,Bachelor's degree,270,Education
60750311003,Master's degree,91,Education
60750311003,Professional school degree,36,Education
60750311003,Doctorate degree,0,Education
60750312012,No schooling completed,30,Education
60750312012,Nursery school,0,Education
60750312012,Kindergarten,0,Education
60750312012,1st grade,0,Education
60750312012,2nd grade,0,Education
60750312012,3rd grade,0,Education
60750312012,4th grade,0,Education
60750312012,5th grade,0,Education
60750312012,6th grade,0,Education
60750312012,7th grade,0,Education
60750312012,8th grade,13,Education
60750312012,9th grade,33,Education
60750312012,10th grade,0,Education
60750312012,11th grade,0,Education
60750312012,"12th grade, no diploma",13,Education
60750312012,High school graduate (or equivalent),149,Education
60750312012,GED or alternative,9,Education
60750312012,"Some college, less than 1 year",7,Education
60750312012,"Some college, 1 or more years, no degree",68,Education
60750312012,Associate's degree,46,Education
60750312012,Bachelor's degree,291,Education
60750312012,Master's degree,107,Education
60750312012,Professional school degree,13,Education
60750312012,Doctorate degree,13,Education
60750178012,No schooling completed,58,Education
60750178012,Nursery school,0,Education
60750178012,Kindergarten,0,Education
60750178012,1st grade,57,Education
60750178012,2nd grade,0,Education
60750178012,3rd grade,17,Education
60750178012,4th grade,0,Education
60750178012,5th grade,0,Education
60750178012,6th grade,45,Education
60750178012,7th grade,0,Education
60750178012,8th grade,0,Education
60750178012,9th grade,52,Education
60750178012,10th grade,0,Education
60750178012,11th grade,0,Education
60750178012,"12th grade, no diploma",0,Education
60750178012,High school graduate (or equivalent),57,Education
60750178012,GED or alternative,0,Education
60750178012,"Some college, less than 1 year",21,Education
60750178012,"Some college, 1 or more years, no degree",23,Education
60750178012,Associate's degree,38,Education
60750178012,Bachelor's degree,395,Education
60750178012,Master's degree,258,Education
60750178012,Professional school degree,78,Education
60750178012,Doctorate degree,45,Education
60750178011,No schooling completed,287,Education
60750178011,Nursery school,0,Education
60750178011,Kindergarten,0,Education
60750178011,1st grade,0,Education
60750178011,2nd grade,64,Education
60750178011,3rd grade,26,Education
60750178011,4th grade,0,Education
60750178011,5th grade,0,Education
60750178011,6th grade,77,Education
60750178011,7th grade,0,Education
60750178011,8th grade,0,Education
60750178011,9th grade,32,Education
60750178011,10th grade,0,Education
60750178011,11th grade,0,Education
60750178011,"12th grade, no diploma",89,Education
60750178011,High school graduate (or equivalent),232,Education
60750178011,GED or alternative,0,Education
60750178011,"Some college, less than 1 year",80,Education
60750178011,"Some college, 1 or more years, no degree",133,Education
60750178011,Associate's degree,54,Education
60750178011,Bachelor's degree,35,Education
60750178011,Master's degree,0,Education
60750178011,Professional school degree,0,Education
60750178011,Doctorate degree,0,Education
60750326013,No schooling completed,13,Education
60750326013,Nursery school,0,Education
60750326013,Kindergarten,0,Education
60750326013,1st grade,0,Education
60750326013,2nd grade,0,Education
60750326013,3rd grade,0,Education
60750326013,4th grade,0,Education
60750326013,5th grade,0,Education
60750326013,6th grade,29,Education
60750326013,7th grade,0,Education
60750326013,8th grade,46,Education
60750326013,9th grade,0,Education
60750326013,10th grade,0,Education
60750326013,11th grade,0,Education
60750326013,"12th grade, no diploma",52,Education
60750326013,High school graduate (or equivalent),49,Education
60750326013,GED or alternative,1,Education
60750326013,"Some college, less than 1 year",15,Education
60750326013,"Some college, 1 or more years, no degree",35,Education
60750326013,Associate's degree,62,Education
60750326013,Bachelor's degree,350,Education
60750326013,Master's degree,216,Education
60750326013,Professional school degree,66,Education
60750326013,Doctorate degree,12,Education
60750607011,No schooling completed,130,Education
60750607011,Nursery school,0,Education
60750607011,Kindergarten,0,Education
60750607011,1st grade,93,Education
60750607011,2nd grade,0,Education
60750607011,3rd grade,0,Education
60750607011,4th grade,0,Education
60750607011,5th grade,27,Education
60750607011,6th grade,173,Education
60750607011,7th grade,0,Education
60750607011,8th grade,0,Education
60750607011,9th grade,0,Education
60750607011,10th grade,0,Education
60750607011,11th grade,0,Education
60750607011,"12th grade, no diploma",0,Education
60750607011,High school graduate (or equivalent),101,Education
60750607011,GED or alternative,0,Education
60750607011,"Some college, less than 1 year",0,Education
60750607011,"Some college, 1 or more years, no degree",24,Education
60750607011,Associate's degree,54,Education
60750607011,Bachelor's degree,327,Education
60750607011,Master's degree,384,Education
60750607011,Professional school degree,0,Education
60750607011,Doctorate degree,0,Education
60750179032,No schooling completed,0,Education
60750179032,Nursery school,0,Education
60750179032,Kindergarten,0,Education
60750179032,1st grade,0,Education
60750179032,2nd grade,0,Education
60750179032,3rd grade,0,Education
60750179032,4th grade,0,Education
60750179032,5th grade,0,Education
60750179032,6th grade,0,Education
60750179032,7th grade,0,Education
60750179032,8th grade,0,Education
60750179032,9th grade,0,Education
60750179032,10th grade,0,Education
60750179032,11th grade,0,Education
60750179032,"12th grade, no diploma",0,Education
60750179032,High school graduate (or equivalent),0,Education
60750179032,GED or alternative,0,Education
60750179032,"Some college, less than 1 year",0,Education
60750179032,"Some college, 1 or more years, no degree",0,Education
60750179032,Associate's degree,0,Education
60750179032,Bachelor's degree,0,Education
60750179032,Master's degree,0,Education
60750179032,Professional school degree,0,Education
60750179032,Doctorate degree,0,Education
60750228021,No schooling completed,11,Education
60750228021,Nursery school,0,Education
60750228021,Kindergarten,0,Education
60750228021,1st grade,0,Education
60750228021,2nd grade,0,Education
60750228021,3rd grade,6,Education
60750228021,4th grade,0,Education
60750228021,5th grade,24,Education
60750228021,6th grade,0,Education
60750228021,7th grade,0,Education
60750228021,8th grade,0,Education
60750228021,9th grade,0,Education
60750228021,10th grade,0,Education
60750228021,11th grade,10,Education
60750228021,"12th grade, no diploma",0,Education
60750228021,High school graduate (or equivalent),27,Education
60750228021,GED or alternative,31,Education
60750228021,"Some college, less than 1 year",41,Education
60750228021,"Some college, 1 or more years, no degree",6,Education
60750228021,Associate's degree,14,Education
60750228021,Bachelor's degree,192,Education
60750228021,Master's degree,127,Education
60750228021,Professional school degree,24,Education
60750228021,Doctorate degree,21,Education
60750231032,No schooling completed,92,Education
60750231032,Nursery school,0,Education
60750231032,Kindergarten,0,Education
60750231032,1st grade,0,Education
60750231032,2nd grade,0,Education
60750231032,3rd grade,0,Education
60750231032,4th grade,0,Education
60750231032,5th grade,0,Education
60750231032,6th grade,0,Education
60750231032,7th grade,0,Education
60750231032,8th grade,18,Education
60750231032,9th grade,0,Education
60750231032,10th grade,66,Education
60750231032,11th grade,83,Education
60750231032,"12th grade, no diploma",126,Education
60750231032,High school graduate (or equivalent),454,Education
60750231032,GED or alternative,106,Education
60750231032,"Some college, less than 1 year",150,Education
60750231032,"Some college, 1 or more years, no degree",185,Education
60750231032,Associate's degree,22,Education
60750231032,Bachelor's degree,60,Education
60750231032,Master's degree,0,Education
60750231032,Professional school degree,6,Education
60750231032,Doctorate degree,0,Education
60750117003,No schooling completed,0,Education
60750117003,Nursery school,0,Education
60750117003,Kindergarten,0,Education
60750117003,1st grade,0,Education
60750117003,2nd grade,0,Education
60750117003,3rd grade,0,Education
60750117003,4th grade,0,Education
60750117003,5th grade,0,Education
60750117003,6th grade,0,Education
60750117003,7th grade,0,Education
60750117003,8th grade,0,Education
60750117003,9th grade,0,Education
60750117003,10th grade,0,Education
60750117003,11th grade,0,Education
60750117003,"12th grade, no diploma",0,Education
60750117003,High school graduate (or equivalent),50,Education
60750117003,GED or alternative,25,Education
60750117003,"Some college, less than 1 year",48,Education
60750117003,"Some college, 1 or more years, no degree",0,Education
60750117003,Associate's degree,0,Education
60750117003,Bachelor's degree,31,Education
60750117003,Master's degree,0,Education
60750117003,Professional school degree,13,Education
60750117003,Doctorate degree,17,Education
60750479021,No schooling completed,0,Education
60750479021,Nursery school,0,Education
60750479021,Kindergarten,0,Education
60750479021,1st grade,0,Education
60750479021,2nd grade,0,Education
60750479021,3rd grade,0,Education
60750479021,4th grade,0,Education
60750479021,5th grade,0,Education
60750479021,6th grade,0,Education
60750479021,7th grade,0,Education
60750479021,8th grade,20,Education
60750479021,9th grade,0,Education
60750479021,10th grade,0,Education
60750479021,11th grade,8,Education
60750479021,"12th grade, no diploma",6,Education
60750479021,High school graduate (or equivalent),121,Education
60750479021,GED or alternative,0,Education
60750479021,"Some college, less than 1 year",28,Education
60750479021,"Some college, 1 or more years, no degree",207,Education
60750479021,Associate's degree,258,Education
60750479021,Bachelor's degree,471,Education
60750479021,Master's degree,93,Education
60750479021,Professional school degree,65,Education
60750479021,Doctorate degree,16,Education
60750101011,Male,512,Gender
60750101011,Female,445,Gender
60750231022,Male,492,Gender
60750231022,Female,785,Gender
60750308005,Male,687,Gender
60750308005,Female,637,Gender
60750331001,Male,212,Gender
60750331001,Female,280,Gender
60750314022,Male,619,Gender
60750314022,Female,562,Gender
60750104011,Male,512,Gender
60750104011,Female,284,Gender
60750154022,Male,631,Gender
60750154022,Female,714,Gender
60750260022,Male,841,Gender
60750260022,Female,1182,Gender
60750301014,Male,474,Gender
60750301014,Female,820,Gender
60750112001,Male,532,Gender
60750112001,Female,500,Gender
60750125033,Male,1182,Gender
60750125033,Female,1198,Gender
60750234001,Male,842,Gender
60750234001,Female,1177,Gender
60750234002,Male,886,Gender
60750234002,Female,906,Gender
60750251001,Male,741,Gender
60750251001,Female,1048,Gender
60750402003,Male,416,Gender
60750402003,Female,557,Gender
60750452021,Male,721,Gender
60750452021,Female,846,Gender
60750135003,Male,324,Gender
60750135003,Female,304,Gender
60750215005,Male,540,Gender
60750215005,Female,475,Gender
60750301013,Male,461,Gender
60750301013,Female,287,Gender
60750402004,Male,443,Gender
60750402004,Female,610,Gender
60750261002,Male,1372,Gender
60750261002,Female,1043,Gender
60750159001,Male,1119,Gender
60750159001,Female,743,Gender
60750263013,Male,710,Gender
60750263013,Female,658,Gender
60750135002,Male,203,Gender
60750135002,Female,241,Gender
60750203002,Male,537,Gender
60750203002,Female,418,Gender
60750209001,Male,539,Gender
60750209001,Female,526,Gender
60750327005,Male,312,Gender
60750327005,Female,259,Gender
60750176043,Male,832,Gender
60750176043,Female,307,Gender
60750229021,Male,542,Gender
60750229021,Female,484,Gender
60750260013,Male,593,Gender
60750260013,Female,565,Gender
60750428001,Male,556,Gender
60750428001,Female,585,Gender
60750605021,Male,534,Gender
60750605021,Female,678,Gender
60750129012,Male,665,Gender
60750129012,Female,985,Gender
60750154011,Male,1018,Gender
60750154011,Female,1092,Gender
60750212003,Male,439,Gender
60750212003,Female,482,Gender
60750214002,Male,693,Gender
60750214002,Female,705,Gender
60750209002,Male,546,Gender
60750209002,Female,561,Gender
60750353002,Male,666,Gender
60750353002,Female,554,Gender
60750124041,Male,967,Gender
60750124041,Female,276,Gender
60750328013,Male,705,Gender
60750328013,Female,622,Gender
60750328022,Male,778,Gender
60750328022,Female,889,Gender
60750131011,Male,378,Gender
60750131011,Female,618,Gender
60750228033,Male,599,Gender
60750228033,Female,529,Gender
60750307002,Male,812,Gender
60750307002,Female,733,Gender
60750330012,Male,559,Gender
60750330012,Female,683,Gender
60750156002,Male,836,Gender
60750156002,Female,712,Gender
60750178041,Male,857,Gender
60750178041,Female,535,Gender
60750327002,Male,759,Gender
60750327002,Female,571,Gender
60759802001,Male,156,Gender
60759802001,Female,23,Gender
60750163002,Male,582,Gender
60750163002,Female,636,Gender
60750476001,Male,757,Gender
60750476001,Female,715,Gender
60750124052,Male,1296,Gender
60750124052,Female,810,Gender
60750169002,Male,445,Gender
60750169002,Female,338,Gender
60750207011,Male,651,Gender
60750207011,Female,535,Gender
60750230031,Male,434,Gender
60750230031,Female,381,Gender
60750121001,Male,404,Gender
60750121001,Female,353,Gender
60750302012,Male,334,Gender
60750302012,Female,470,Gender
60750330013,Male,509,Gender
60750330013,Female,441,Gender
60750426023,Male,590,Gender
60750426023,Female,732,Gender
60750428002,Male,337,Gender
60750428002,Female,329,Gender
60750217003,Male,624,Gender
60750217003,Female,793,Gender
60750171021,Male,455,Gender
60750171021,Female,623,Gender
60750211003,Male,430,Gender
60750211003,Female,464,Gender
60750254023,Male,729,Gender
60750254023,Female,528,Gender
60750327007,Male,459,Gender
60750327007,Female,791,Gender
60750106003,Male,701,Gender
60750106003,Female,397,Gender
60750165002,Male,660,Gender
60750165002,Female,551,Gender
60750261004,Male,818,Gender
60750261004,Female,817,Gender
60750329022,Male,622,Gender
60750329022,Female,791,Gender
60750154021,Male,601,Gender
60750154021,Female,801,Gender
60750120011,Male,563,Gender
60750120011,Female,405,Gender
60750203003,Male,649,Gender
60750203003,Female,308,Gender
60750605023,Male,717,Gender
60750605023,Female,699,Gender
60750607031,Male,884,Gender
60750607031,Female,1308,Gender
60759809001,Male,184,Gender
60759809001,Female,138,Gender
60750170001,Male,541,Gender
60750170001,Female,313,Gender
60750308004,Male,941,Gender
60750308004,Female,945,Gender
60750328021,Male,679,Gender
60750328021,Female,948,Gender
60750251003,Male,436,Gender
60750251003,Female,443,Gender
60750308001,Male,454,Gender
60750308001,Female,445,Gender
60750309001,Male,246,Gender
60750309001,Female,439,Gender
60750401003,Male,451,Gender
60750401003,Female,731,Gender
60750427003,Male,905,Gender
60750427003,Female,953,Gender
60750132004,Male,561,Gender
60750132004,Female,542,Gender
60750351013,Male,753,Gender
60750351013,Female,521,Gender
60750158011,Male,218,Gender
60750158011,Female,164,Gender
60750254013,Male,368,Gender
60750254013,Female,389,Gender
60750253001,Male,415,Gender
60750253001,Female,334,Gender
60750157021,Male,1034,Gender
60750157021,Female,700,Gender
60750211004,Male,433,Gender
60750211004,Female,435,Gender
60750601002,Male,807,Gender
60750601002,Female,747,Gender
